dBLUE,dDVI,dEVI,dGREEN,dLSWI,dNBR,dNBR2,dNBR_,dNDRE1,dNDSI,dNDVI,dNDWI,dNIR,dPEP,dRDFI,dRED,dRED1,dRED2,dRED3,dRED4,dRVI,dSAVI,dSWIR1,dSWIR2,Landcover
-261.5,-387,-0.408419993,-310.5,0.024606375,0.087536756,0.31292089,-0.04590573,0.13098336,0.122802258,0.105154835,-0.118812343,-615,-3.0200795,-0.136452985,-228,-448.5,-617.5,-454.5,-654,0.272905971,0.157643285,-563.5,-295.5,2
-244.5,-505,-0.307096506,-321,0.018866049,0.024946769,0.281343065,-0.017887137,0.128478658,0.11236549,0.08095118,-0.103024854,-718,-1.981375448,0.029502598,-213,-491.5,-658,-623.5,-425.5,-0.059005197,0.121357998,-360,-202.5,2
-153.5,-344.5,-0.13698567,-210.5,-0.003008764,0.008630752,0.2496773,0.003222835,0.045994891,0.07953479,0.05444763,-0.067342148,-488.5,-1.2094083,-0.159092517,-144,-239,-382.5,-339,-415,0.318185034,0.081621207,-244,-138,2
-141.5,419.5,-0.160557736,-127,0.021176775,0.023872542,0.258225734,-0.001455312,0.066642072,0.079992488,0.07326131,-0.078802245,303,-1.129692539,0.021066278,-116.5,-116,130,221,349.5,-0.042132556,0.109885565,93.5,10,2
-219.5,2167.5,0.42600095,-210,0.033977076,0.133111893,0.32959109,-0.053315806,0.145338479,0.187261832,0.19650626,-0.17701005,1847,-2.898829962,-7.185358489,-320.5,-22,1181,1784.5,1506.5,14.37071698,0.294763952,90.5,-14,2
-258.5,545,0.336068742,-318.5,0.056948132,0.117992249,0.309762465,-0.055594169,0.091895127,0.124545899,0.15814625,-0.14089877,209.5,-2.030077506,0.969813128,-335.5,-306.5,-156.5,44,108.5,-1.939626256,0.23718568,-468.5,-272,2
-194.5,-1062.5,-0.135118146,-295.5,-0.025619332,-0.030665638,0.216065094,0.019477163,0.009746566,0.042069585,0.016928736,-0.024505107,-1248.5,-0.213103011,0.15714321,-186,-371.5,-951,-1128.5,-1185,-0.31428642,0.025316883,-426.5,-256.5,2
-193.5,-283,-0.304026851,-216.5,0.018471936,0.006310252,0.250277742,-4.16E-04,0.028916671,0.049647835,0.042051412,-0.052841821,-429.5,-1.134280937,0.262797299,-146.5,-257.5,-466,-419.5,-259,-0.525594599,0.063050308,-115,-123.5,2
-216,940,-0.249287884,-203,0.056780152,0.097699853,0.3359605,-0.047859688,0.108975927,0.112762652,0.10583925,-0.121659838,761,-2.185882818,-0.217404432,-179,-219.5,235.5,533,643,0.434808864,0.158759651,-12.5,-127.5,2
-219,-1025,0.126800802,-335,0.014123627,0.040671473,0.284759152,-0.018444256,0.086274513,0.055702678,0.058612287,-0.055612439,-1264.5,-0.73341731,0.066257734,-239.5,-563,-1089.5,-1187,-1355,-0.132515467,0.087809353,-788.5,-357,2
-233.5,-1092.5,-0.068906559,-379.5,0.055261017,0.027071954,0.265853377,0.006928575,0.02122054,0.037342938,0.046507336,-0.061965451,-1323.5,-1.316864944,-0.125385973,-231,-530.5,-1331.5,-1406.5,-1653,0.250771945,0.069661309,-815.5,-351.5,2
-147,1377,-0.44767666,-72.5,0.034058348,0.115854598,0.356785293,-0.05291507,0.094376114,0.125573991,0.09414562,-0.123632202,1312.5,-1.5020671,-0.143998355,-64.5,63.5,830,1030,1087,0.28799671,0.141250102,171.5,-10,2
-242,396,0.263600431,-238,0.026625598,0.158850151,0.346780329,-0.091057306,0.09961317,0.119770614,0.1556484,-0.115156992,88,-1.34336444,0.252334343,-308,-262.5,-67,-59,-62.5,-0.504668687,0.233430784,-530.5,-383,2
-215,-474,-0.296251788,-247.5,0.077236417,0.075142845,0.331132811,-0.020299891,0.047988511,0.039250323,0.07031535,-0.071348347,-661.5,-0.085161266,0.102693947,-187.5,-400,-841.5,-1069.5,-976,-0.205387894,0.105400033,-614,-301,2
-251,-391,-0.148588404,-362,0.036060017,0.044384209,0.31444003,-0.012193055,0.127879391,0.127513464,0.10265715,-0.127188593,-636.5,-2.348987758,0.247490994,-245.5,-499.5,-695,-593,-621.5,-0.494981988,0.153911509,-379,-230.5,2
-383,60,0.177514252,-410,0.042779701,0.229384636,0.302521073,-0.132247448,0.184658375,0.192832427,0.21795624,-0.188381969,-381,-2.583297585,0.018866494,-441,-581,-491,-470,-417,-0.037732989,0.326830021,-949,-698,2
-375,563,0.185367728,-389,0.028984908,0.23634981,0.315540685,-0.1309754,0.219167826,0.246609671,0.25458023,-0.225929374,142,-2.960825268,0.068916019,-421,-445,-10,103,204,-0.137832038,0.381790102,-482,-542,2
-321,499,-0.381095394,-256,0.029262143,0.201692833,0.325880865,-0.107763141,0.182550637,0.18662389,0.19902538,-0.175540808,216,-2.859352649,-0.016372171,-283,-318,58,179,214,0.032744342,0.298479052,-296,-369,2
-1359,235.5,-25.50368826,-1153,0.087085719,0.248685754,0.406945098,-0.040335529,0.305187994,0.391337816,0.44601482,-0.393724997,-945,-7.224818259,0.065043276,-1180.5,-1287,-1107,-950.5,-1050,-0.130086551,0.668830084,-1131,-972.5,2
-2204.5,1707.5,4.45373844,-1901.5,0.058524253,0.340077363,0.404223541,-0.063852898,0.381719418,0.569513344,0.57225835,-0.550868768,-66.5,-8.557792477,-0.065901874,-1774,-1440,-411,-128,-176,0.131803748,0.858261101,-1529,-1252.5,2
-5942.5,3395.5,2.490625644,-5366.5,0.152617187,0.481209124,0.530776271,-0.051500982,0.594334938,0.750073774,0.8788384,-0.821412528,-1827.5,-11.35487847,-0.096882455,-5223,-4987,-2862.5,-2190,-1884,0.193764911,1.318087196,-3142.5,-3243.5,2
-5538.5,1971.5,2.62385181,-4405,0.109242936,0.458966445,0.494781026,-0.063428771,0.558187394,0.720084048,0.77758527,-0.752812588,-2070.5,-11.58769647,-0.16574748,-4042,-4081,-2581,-2374.5,-2278.5,0.33149496,1.166187822,-3279.5,-2886,2
-307,297,-0.202889534,-375,0.033993141,0.11406537,0.329308742,-0.05148682,0.14924086,0.167339007,0.13495441,-0.158253757,10,-1.918450077,-2.23064257,-287,-452,-184.5,-117.5,-74,4.461285141,0.202394222,-458.5,-310.5,2
-274.5,-1134.5,-0.348415769,-382.5,0.109910984,0.121258396,0.387270548,-0.05495374,0.175453746,0.107578996,0.097997315,-0.125297445,-1383.5,-2.576138752,-0.096856688,-249,-712.5,-1409,-1576,-1663.5,0.193713376,0.146832992,-919.5,-484,2
-464,-848.5,-1.140106712,-596.5,0.035794221,0.0205393,0.2423646,0.034692706,0.176191374,0.211879253,0.114832975,-0.199196338,-1186,-3.3951636,-0.073629941,-337.5,-835.5,-1126.5,-1128.5,-1249,0.147259882,0.172132091,-572,-395.5,2
-527,115,-1.16204778,-524,0.036959519,0.095147858,0.315591001,-0.016425603,0.174449843,0.203948522,0.16939327,-0.196063247,-283,-2.823176721,-0.021415418,-398,-627.5,-451,-373.5,-458,0.042830836,0.254030516,-483.5,-329.5,2
-231,-505,-0.069719267,-346,0.039459962,0.037893662,0.297581154,-0.007437389,0.094594789,0.113401467,0.09091468,-0.110708765,-744,-1.409544013,-0.232823266,-239,-489.5,-797,-842,-745,0.465646532,0.136307418,-413.5,-271.5,2
-319,-66.5,-0.601334508,-355.5,0.033056645,0.066572685,0.306217253,-0.015127824,0.18438445,0.173858794,0.12761681,-0.157336308,-320,-2.756532516,-0.111813432,-253.5,-511.5,-390,-292,-349,0.223626864,0.191360372,-341.5,-211,2
-308,-672,-0.100619701,-475,0.087085649,0.05452286,0.292875954,0.002872009,0.114423197,0.136461195,0.112705074,-0.15026946,-982,-2.351581052,-0.148694874,-310,-668,-1237,-1214,-1286,0.297389748,0.168974466,-602,-369,2
-277,28,-0.124148629,-327,0.013485523,0.094964527,0.323274159,-0.037764704,0.144683741,0.136186852,0.1214115,-0.126393032,-246,-1.283408374,0.049207257,-274,-468,-279,-288,-398,-0.098414515,0.182069042,-304,-308,2
-326,-403,-0.125032144,-475,0.061497149,0.058129591,0.332641176,0.014349648,0.097535378,0.14219013,0.12101965,-0.150847917,-730,-1.743293388,-0.124980885,-327,-559,-942,-949,-1225,0.249961769,0.181461528,-468,-319,2
-466,-149,-0.136648237,-495,0.041760722,0.1246447,0.312756893,-0.053005458,0.203694571,0.209295418,0.21714474,-0.197887588,-628,-2.361897321,-0.048781654,-479,-680,-682,-744,-546,0.097563309,0.325602803,-733,-480,2
-306,143,-0.159994885,-357,-0.021589366,0.050037201,0.313539724,-0.009885022,0.186119247,0.190758016,0.14393659,-0.154181379,-157,-1.553201282,-0.353301943,-300,-438,-13,-14,-49,0.706603887,0.215852628,-54,-157,2
-401,89,-0.232226808,-419,0.03905181,0.061729279,0.332269199,-0.014399783,0.131543548,0.146375183,0.14457887,-0.138700136,-295,-2.697653638,-0.219969353,-384,-522,-471,-315,-313,0.439938706,0.216822899,-242,-256,2
-390,-164,-0.560854316,-445,0.066717267,0.091538941,0.35603948,-0.036662284,0.149450375,0.17442085,0.15568446,-0.176178147,-503,-3.07387485,0.405380572,-339,-543,-687,-596,-445,-0.810761145,0.233444217,-419,-310,2
-423,-398,-0.447785738,-492,0.024969603,0.071039469,0.36908483,-0.024735414,0.148618348,0.16020548,0.1336532,-0.147299984,-771,-1.753734672,-0.317057491,-373,-645,-756,-840,-738,0.634114983,0.200411885,-451,-356,2
-522,-1585,-1.180281375,-593,0.020951339,0.022544283,0.260498643,0.034425523,0.118310688,0.150065817,0.108330384,-0.137602333,-1980,-2.107254024,-0.196319155,-395,-795,-1677,-1902,-2280,0.39263831,0.162319994,-1066,-504,2
-641,320,-0.796503785,-667,0.054105505,0.135916916,0.338947861,-0.039730937,0.163595459,0.260763363,0.2409833,-0.252437692,-252,-4.035531472,-0.109283909,-572,-606,-499,-277,-251,0.218567818,0.361397704,-538,-443,2
-351,-427,-0.424457459,-399,0.042878762,0.066622785,0.337139898,-0.017524824,0.177287589,0.158853226,0.1413847,-0.152429227,-743,-2.482261483,0.020514867,-316,-615,-782,-790,-810,-0.041029734,0.211976129,-490,-289,2
-411,-650,-0.202950428,-491,0.056753488,0.120581163,0.39479826,-0.059055872,0.174446268,0.154725735,0.16040097,-0.155008759,-1058,-2.847323484,0.016698422,-408,-730,-1086,-1125,-1170,-0.033396845,0.240485253,-691,-514,2
-563,480,1.097271681,-761,0.045443655,0.14348839,0.389547463,-0.050090893,0.300924509,0.268993432,0.3455744,-0.25656517,-448,-3.787839197,-0.380058807,-928,-1091,-607,-388,-561,0.760117614,0.518255908,-529,-496,2
-493,-904,-0.008686488,-577,0.076882721,0.192611343,0.439419305,-0.101714034,0.203191084,0.171057404,0.20648721,-0.176574852,-1437,-4.048233184,0.084498567,-533,-847,-1365,-1384,-1606,-0.168997134,0.309542062,-1018,-763,2
-394,-1560,-0.582243059,-513,0.015167902,-0.081154021,0.225548321,0.09556772,0.032878124,0.133832258,0.09602971,-0.11840576,-1900,-2.559610182,-0.310930964,-340,-571,-1522,-1668,-1786,0.621861927,0.143835789,-549,-335,2
-356,571,-0.079989387,-411,0.08695377,0.119778085,0.353806859,-0.043738284,0.148761581,0.166376196,0.17211491,-0.183621196,215,-2.012863461,-0.017946886,-356,-514,-341,-284,-1,0.035893773,0.258134545,-263,-278,2
-380,-43,-0.421841591,-424,0.061739037,0.086964727,0.350363352,-0.029501287,0.117960977,0.155065131,0.14147672,-0.15910636,-374,-2.805108119,-0.049408633,-331,-519,-617,-473,-405,0.098817267,0.212155531,-258,-310,2
-233,106,0.079362915,-328,0.042578717,0.06465177,0.337250462,-0.029536666,0.134505189,0.139664654,0.11986288,-0.133167719,-160,-3.069081682,-0.002117137,-266,-442,-355,-49,-89,0.004234274,0.179752838,-137,-204,2
-471,-614,-0.130256491,-607,0.036929919,0.102253305,0.282100762,-0.043803211,0.134646465,0.239404946,0.20314102,-0.223035086,-1100,-2.821489899,-0.161828066,-486,-658,-1052,-1088,-943,0.323656131,0.30455952,-858,-576,2
-270,-13,-0.489434658,-310,0.027556262,0.025046221,0.301331147,0.015794685,0.091622376,0.136562423,0.0953606,-0.127979006,-223,-1.87700439,0.136534573,-210,-313,-318,-255,-266,-0.273069146,0.142999931,-5,-115,2
-677,-1438,-1.696004956,-747,0.071250633,0.035430218,0.267110202,0.037941548,0.146705879,0.192700308,0.18811257,-0.201885399,-1994,-3.332555185,-0.095345529,-556,-969,-1886,-2088,-2151,0.190691058,0.281912533,-1137,-578,2
-626,-230,-0.68238948,-686,0.043939658,0.140625306,0.39247617,-0.042568402,0.208602465,0.258889256,0.2456628,-0.248000594,-817,-3.281554004,-0.035632006,-587,-776,-870,-891,-904,0.071264013,0.368365895,-613,-534,2
-361,-285,0.016737228,-461,0.052046075,0.044096389,0.292959256,-0.004519842,0.088681974,0.148237382,0.15375237,-0.154982309,-678,-3.549197836,-0.105895697,-393,-537,-846,-520,-569,0.211791395,0.230548664,-354,-299,2
-255,474,-0.208427543,-273,0.038928221,0.093609081,0.320431741,-0.042297007,0.116552978,0.126830438,0.10812329,-0.124984297,254.5,-1.868775288,0.085800208,-219.5,-327.5,-34,113.5,140,-0.171600417,0.16216652,-263.5,-207,2
-226,-367.5,-0.07205536,-255,0.026061235,0.075136531,0.296503196,-0.03383635,0.108258651,0.081729368,0.09611223,-0.082171091,-603.5,-1.657615144,0.21464098,-236,-467,-621.5,-603.5,-730,-0.42928196,0.144100081,-601,-313,2
-109,601,-0.124455216,-122,0.044564023,0.045226897,0.312132814,-0.009646633,0.09163294,0.072675571,0.05763813,-0.080235464,515,-0.729557972,0.090909489,-86,-187,142.5,190,318,-0.181818979,0.086463976,57,-15,2
-273.5,52,-0.434703198,-306.5,0.070127682,0.047072724,0.296301172,0.006060537,0.116880646,0.117309298,0.10362811,-0.134175265,-156,-2.720833443,-0.159485545,-208,-435,-474,-306.5,-331,0.31897109,0.155399589,-101,-145,2
-169.5,-1373.5,-0.244773681,-276.5,-0.025723665,-0.03253195,0.25445202,0.027915085,0.128155718,0.066750054,0.05273444,-0.048270524,-1539,2.191233852,-0.092528263,-165.5,-534,-1221.5,-1679,-1551,0.185056525,0.078806801,-624.5,-278.5,2
-212.5,349,-0.080582355,-241,0.063157009,0.143771854,0.294269545,-0.057803166,0.133187361,0.125819016,0.135345,-0.147006434,144,-1.182578949,-0.054476574,-205,-334.5,-161.5,-171,-94.5,0.108953148,0.202978698,-359.5,-274,2
-108,437,0.12913336,-166.5,0.047663098,0.089344094,0.343447252,-0.054546967,0.133080088,0.08962642,0.08275183,-0.095814854,299.5,-1.549324095,-0.104334822,-137.5,-316,-19,161.5,260,0.208669644,0.124118482,-145,-155.5,2
-174.5,-1220.5,-0.12943989,-315.5,5.81E-05,0.018028698,0.29952916,0.002710362,0.162788057,0.082792208,0.055032972,-0.071704618,-1412,-0.548279903,-0.072751104,-191.5,-643.5,-1154.5,-1311.5,-1479,0.145502208,0.082326541,-532.5,-300.5,2
-238,5,0.058943883,-262,0.030348073,0.156444663,0.331418909,-0.096212068,0.177104075,0.132732087,0.14547077,-0.127043102,-260.5,-1.701864671,0.089960415,-265.5,-461,-324,-322.5,-251,-0.179920829,0.218129151,-479.5,-411,2
-92,-93,-0.104303189,-198,0.069249027,-0.012107445,0.289642417,0.033531811,0.110881177,0.058970312,0.03187036,-0.077521516,-170.5,-2.287797034,-0.146097255,-77.5,-427.5,-514,-245,-357.5,0.29219451,0.047788047,117,-0.5,2
-153.5,-336,-0.066094201,-247.5,0.058785712,0.055507007,0.31394719,-0.020222344,0.123163559,0.083940451,0.06800832,-0.097365191,-493.5,-1.852600544,0.051147902,-157.5,-476,-658,-575.5,-649,-0.102295804,0.101950384,-337.5,-205.5,2
-292.5,173,-0.498809998,-331,0.074021622,0.056567322,0.344489956,-0.007771185,0.142080928,0.119769555,0.10429357,-0.133806279,-57,-2.392640231,-0.15812343,-230,-510.5,-454,-289.5,-299,0.31624686,0.156408924,-204.5,-149,2
-210,187.5,0.374479875,-316.5,0.067098551,0.074253793,0.305185694,-0.027764389,0.153812403,0.119974382,0.14075793,-0.130650696,-121.5,-2.141701645,0.120956827,-309,-535.5,-471,-304.5,-268,-0.241913654,0.21109133,-327.5,-213.5,2
-324.5,-1030.5,-0.540637757,-410.5,0.028510695,0.021071284,0.278094803,-0.008117903,0.094408064,0.097993248,0.080853775,-0.099314586,-1297.5,-2.261513228,0.70183189,-267,-601,-1207,-1220.5,-1155.5,-1.403663779,0.121162851,-690,-325,2
-165,-491.5,0.024097373,-253.5,0.045388939,0.06522974,0.310102151,-0.03730025,0.094154211,0.073864632,0.07447731,-0.083665237,-677.5,-1.336953903,0.362428061,-186,-440.5,-765,-769,-702,-0.724856123,0.111640368,-490.5,-289.5,2
-320.5,178.5,-0.333120712,-287.5,0.017590982,0.107874502,0.308049501,-0.053382697,0.135195816,0.123829915,0.13926665,-0.120673789,-103.5,-1.752570041,0.268419803,-282,-430,-179.5,-130,-94,-0.536839606,0.208850618,-381.5,-286.5,2
-154.5,187.5,-0.188825035,-209.5,0.045273413,0.020222362,0.277505393,7.95E-04,0.097309989,0.077798547,0.05316648,-0.087284061,72,-1.567003046,-0.050197037,-115.5,-358.5,-228,-35,109.5,0.100394073,0.079738704,6.5,-42,2
-191.5,-5,-0.052242859,-233.5,0.041316631,0.065375883,0.28322824,-0.0309342,0.113019011,0.080065887,0.08969904,-0.090628866,-199,-1.382638984,0.203206968,-194,-440.5,-390.5,-323,-227,-0.406413937,0.134510405,-275.5,-208,2
-205,368,-0.105001785,-222.5,0.040471411,0.085702225,0.315251044,-0.044555826,0.101349121,0.11415822,0.11086218,-0.118187998,175,-1.890528376,-0.339838869,-193,-268.5,-67,92.5,214.5,0.679677738,0.166268267,-224.5,-164,2
-131.5,177.5,-0.089954314,-189,0.036186607,0.062084536,0.299209911,-0.028503329,0.097865183,0.077758495,0.06027627,-0.086016001,60,-1.06626308,0.04588171,-117.5,-323,-161.5,-68,-33,-0.091763421,0.090399756,-129,-145,2
-104,942.5,-0.060441528,-91,0.058727985,0.055862069,0.317274979,-0.026065883,0.104631897,0.067623083,0.06543186,-0.08076086,857.5,-1.907625772,-0.111901671,-85,-184,294,641,782.5,0.223803342,0.098163475,144,12.5,2
-155,1117.5,-0.106437704,-110,0.050191636,0.119923011,0.303168557,-0.060577769,0.12732451,0.112522562,0.113736816,-0.114469958,979,-2.469383405,0.022106229,-138.5,-122,495,853.5,814,-0.044212457,0.170623279,61.5,-70.5,2
-233.5,-174,-0.279386066,-284.5,0.069683119,0.060030277,0.325606689,-0.024774014,0.084808477,0.11170926,0.09945007,-0.122057136,-377,-2.120073433,-0.347132766,-203,-384.5,-623.5,-574,-373,0.694265532,0.149115702,-393,-207,2
-217,-720,-0.15234264,-274,0.015928967,0.02388324,0.24591891,-0.002769487,0.131697403,0.089116663,0.09828558,-0.084549749,-945.5,-2.499813567,-0.17589581,-225.5,-532.5,-840,-797.5,-919.5,0.351791621,0.147286712,-529.5,-288.5,2
-191.5,624.5,-0.105985772,-249,0.048663584,0.064485286,0.309267393,-0.025547317,0.138735605,0.122488275,0.09492794,-0.126277851,450,-1.610829876,0.102547719,-174.5,-356.5,62,225,439,-0.205095438,0.142384968,-25,-84.5,2
-285,-364,-0.076706447,-371.5,0.043039561,0.097294349,0.320400656,-0.043625248,0.143195962,0.122551007,0.12287287,-0.126599971,-660,-2.040023738,-0.105410105,-296,-617.5,-753.5,-695,-773,0.210820211,0.184230056,-635.5,-382.5,2
-326.5,439.5,-0.091766996,-375,0.035676023,0.183898111,0.371538606,-0.099647526,0.172166118,0.184379173,0.17159656,-0.179266217,113.5,-1.832470497,0.050316853,-326,-471.5,-95.5,-45.5,-32,-0.100633706,0.257348449,-545.5,-425,2
-110,530,-0.12524861,-138,0.037707445,0.07213976,0.341891759,-0.040686323,0.100229092,0.072650231,0.049956758,-0.076552849,445,-1.462987024,-0.061241849,-85,-237.5,109.5,333.5,284,0.122483698,0.074939432,-159,-122.5,2
-258.5,865,-0.221327484,-239,0.024617984,0.17552126,0.353866032,-0.10233198,0.16296272,0.166244598,0.1482397,-0.156232912,638.5,-2.147142231,-0.094862992,-226.5,-262.5,386.5,578,594,0.189725985,0.222347708,-310.5,-285.5,2
-199,1278.5,-0.128507415,-132,0.02317899,0.1411938,0.346928123,-0.07565126,0.100331477,0.121274336,0.11749552,-0.117937578,1106.5,-1.567581769,-0.137312406,-172,-29.5,755.5,983.5,855.5,0.274624811,0.176252771,-28,-176,2
-108.5,983,-0.150184141,-44,0.011367867,0.086859938,0.3063786,-0.054230092,0.060068583,0.070745943,0.062380597,-0.066249852,904.5,-1.13866269,0.100754002,-78.5,40.5,662.5,894.5,874,-0.201508003,0.093588354,-98,-78.5,2
-159,-186,-0.110717076,-221.5,0.019923122,0.047330664,0.284874556,-0.026639857,0.094776807,0.076459515,0.063491575,-0.076706586,-337,-1.139423221,-0.351171566,-151,-364,-393,-355,-306,0.702343131,0.095199654,-369.5,-174.5,2
-150,494.5,-0.293239003,-120.5,0.043051597,0.116221675,0.336888696,-0.078073183,0.067693233,0.068806852,0.06297754,-0.075603237,394.5,-1.793539525,0.108559455,-100,-143.5,62.5,278.5,359.5,-0.217118911,0.094466738,-224.5,-221,2
-164,1648,-0.223485033,-82.5,0.020974779,0.094003049,0.331611074,-0.052818758,0.081792377,0.111269484,0.09379286,-0.105059656,1529,-1.920947458,0.78644256,-119,88.5,1074,1528.5,1568.5,-1.572885121,0.140712025,217,-2,2
-136.5,128.5,-0.0546955,-184.5,0.018948387,0.090392848,0.281670784,-0.055081539,0.063272845,0.085266786,0.070078105,-0.083603656,-9,-0.993498347,-0.031425086,-137.5,-190.5,-111,-56,-43,0.062850172,0.105095276,-417.5,-222,2
-342,-501,-0.341813641,-412,0.021656914,0.079811025,0.292533356,-0.028415976,0.113824977,0.120927497,0.11432012,-0.121160017,-814.5,-1.428372087,0.573436413,-313.5,-585,-809,-906.5,-930.5,-1.146872827,0.171391611,-602,-387.5,2
-293.5,94.5,0.277956664,-356.5,-0.005273423,0.128831858,0.287818292,-0.07713116,0.166918377,0.147507226,0.15380159,-0.126499013,-319,-1.347276398,-0.08786035,-413.5,-544,-232,-266.5,-220.5,0.1757207,0.230646385,-582.5,-479,2
-282.5,-778,-0.476116492,-241.5,-0.033088853,0.074831293,0.303094251,-0.047798287,0.090739405,0.035392657,0.05868307,-0.01370429,-1005,0.045196137,-0.00264773,-227,-476.5,-702.5,-983.5,-1080.5,0.00529546,0.087950211,-810.5,-407,2
-190.5,17.5,-0.298336648,-238.5,0.057685952,0.027707825,0.264442963,0.006382756,0.06273186,0.08956835,0.07447945,-0.103568915,-135,-1.60000979,-0.013280826,-152.5,-290.5,-415,-328,-215,0.026561653,0.111688063,-63.5,-100.5,2
-259,49.5,-0.399068282,-278.5,0.065153766,0.116444454,0.351380383,-0.061682055,0.101789192,0.098164146,0.09802253,-0.115859726,-156,-1.565880436,-0.114212153,-205.5,-402.5,-470.5,-452.5,-293.5,0.228424305,0.1469952,-395.5,-309,2
-329,-594.5,-0.513582585,-436,0.089157239,0.041147239,0.279523256,0.020252135,0.132627988,0.130007867,0.11456101,-0.153194566,-871.5,-1.940629053,0.037873608,-277,-660.5,-1126.5,-1150.5,-1076.5,-0.075747216,0.171739818,-513,-295.5,2
-290,679,-0.219825413,-260.5,0.008042826,0.122184476,0.337020039,-0.060335483,0.126145039,0.136580103,0.1283493,-0.126704367,424.5,-1.13540369,-0.879926761,-254.5,-264.5,307,301,311.5,1.759853522,0.19250686,-304.5,-256,2
-382,204,-0.302457722,-388,0.028408751,0.141754791,0.290743999,-0.074939464,0.192977379,0.17772075,0.17705522,-0.170121951,-157,-1.771508163,-0.265486335,-361,-532,-267,-324,-32.5,0.530972669,0.265517466,-560,-422.5,2
-327,1282,0.17437227,-276.5,0.016642105,0.16149354,0.322363496,-0.069257311,0.146024372,0.178986459,0.20536254,-0.173301156,917.5,-1.978034047,7.106171971,-364.5,-183,690,885,752,-14.21234394,0.308024431,-113.5,-230.5,2
-177.5,720.5,-0.005946897,-157.5,0.022875352,0.07169677,0.278902053,-0.04484679,0.108596989,0.114045253,0.117813505,-0.105563893,530.5,-3.665911935,-0.145587204,-190,-156.5,285,852,797,0.291174409,0.176711632,-41,-63,2
-251.5,-977.5,-0.207977836,-315.5,0.046524742,0.061026249,0.295757233,-0.032222482,0.046141789,0.024146812,0.06233331,-0.045842613,-1217.5,-2.327079417,0.094240119,-240,-524.5,-1172,-1160.5,-1353,-0.188480238,0.093380519,-659,-362,2
-102,212,-0.172258838,-108.5,0.024464609,-0.001705998,0.237654327,0.016131884,0.030668532,0.041922699,0.035656445,-0.049506843,142.5,-1.343121029,0.04125627,-69.5,-106,-39.5,181,81,-0.08251254,0.053480783,86.5,36,2
-288,-1781,0.109132788,-508,0.046007606,0.066343308,0.310077261,-0.04522175,0.059607793,0.0274631,0.04864274,-0.048368885,-2096,-1.952896784,-0.163169831,-315,-872.5,-1909,-1918.5,-2121,0.326339661,0.072833623,-1225,-612,2
-180.5,685,0.094929782,-212,0.021769231,0.109483476,0.329250736,-0.060029076,0.138590974,0.128985136,0.11919105,-0.122148629,480,-1.601555784,0.172911385,-205,-275,261,438,433.5,-0.345822771,0.178774518,-196.5,-180.5,2
-325,-162.5,-0.6554557,-302.5,0.016583588,0.056964812,0.289578453,-0.016713811,0.087956739,0.127230847,0.1210451,-0.116679508,-423,-2.198071802,-0.04689417,-260.5,-333,-405.5,-397,-404,0.093788339,0.181496604,-368.5,-215,2
-344.5,1146.5,-0.194843789,-353,0.055567727,0.166311535,0.360188617,-0.082000118,0.172369579,0.178862502,0.17324325,-0.181746604,815,-3.25195964,0.095870236,-331.5,-401.5,295,747,596,-0.191740473,0.259850078,-430,-309.5,2
0,2923.5,0.412018204,208,0.041931546,0.169011058,0.32203848,-0.106629862,0.113676098,0.081939046,0.1368184,-0.093060867,2859.5,-1.750197542,-0.09067088,-64,380.5,1983.5,2597,2713.5,0.181341759,0.205268743,496,106,2
-238,-106,0.14255656,-307.5,0.037250628,0.120366064,0.337009862,-0.075111028,0.130835291,0.105812497,0.11632574,-0.107995768,-384.5,-2.067624261,-0.062579509,-278.5,-463.5,-489.5,-401.5,-393,0.125159018,0.174434013,-621.5,-379.5,2
-151.5,534.5,0.323740134,-151.5,0.016933932,0.083991695,0.284995452,-0.042221116,0.094588807,0.098502398,0.13091844,-0.097192843,318.5,-1.617629199,-0.624857863,-216,-170.5,177.5,363.5,329,1.249715726,0.196354325,-89.5,-122,2
-199.5,-687,0.018969115,-265.5,-0.032119292,0.036556022,0.233356746,-0.03193451,0.105599506,0.08393491,0.078342766,-0.059366743,-912.5,-1.665494468,-0.09415005,-225.5,-459.5,-651.5,-620.5,-771,0.188300101,0.117398288,-511,-322.5,2
-123.5,-73,-0.191080052,-177.5,0.023659009,-0.024148305,0.217827469,0.039597716,0.048806802,0.075815825,0.049978986,-0.075655292,-175.5,-1.260425794,-0.151113123,-102.5,-195,-251,-172,-217,0.302226246,0.074939752,-37.5,14.5,2
-142.5,-187,0.123068278,-208,0.015509181,0.064619973,0.272496107,-0.037239801,0.106700727,0.083523963,0.08419007,-0.08071263,-361,-1.036339686,-0.061295984,-174,-352,-360.5,-354,-354.5,0.122591968,0.126223771,-379,-210,2
-98,-110.5,0.065377666,-136,0.050200741,0.003691948,0.236463371,0.018710599,0.016112894,0.027667188,0.053053204,-0.049294259,-226.5,-1.178946037,-0.047209656,-116,-186.5,-413.5,-336.5,-422.5,0.094419312,0.079546155,-141,-58,2
-115,799.5,-0.166444614,-95,0.037906854,-0.00358823,0.243343808,0.032502325,0.062408469,0.070293851,0.067420974,-0.077430528,704.5,-1.083368086,-0.1647742,-95,-69.5,308,469.5,500,0.3295484,0.101139695,322,162.5,2
