中型车流量,数据时间,大车流量,平均车速,监测点id,微型车流量,长车流量,车头距,id,车流量,平均占道率,轻型车流量
471,"23-4月 -21 12.00.00.000000000 上午",0,"9.7E+001",1001,5064,393,0,21327,5928,"3.7000000000000002E+000",0
1139,"16-5月 -21 12.00.00.000000000 上午",0,"1.05E+002",1001,10315,1400,0,21350,12854,"6.0E+000",0
506,"01-5月 -21 12.00.00.000000000 上午",0,"9.6099999999999994E+001",1001,4952,496,0,21335,5954,"4.4000000000000004E+000",0
1214,"16-4月 -21 12.00.00.000000000 上午",0,"8.9900000000000006E+001",1001,8475,1199,0,21301,10888,"8.0E+000",0
785,"10-4月 -21 12.00.00.000000000 上午",0,"9.1599999999999994E+001",1001,5828,896,0,21221,7509,"7.0999999999999996E+000",0
483,"24-4月 -21 12.00.00.000000000 上午",0,"1.0740000000000001E+002",1001,5695,437,0,21328,6615,"3.2000000000000002E+000",0
582,"18-4月 -21 12.00.00.000000000 上午",0,"9.8700000000000003E+001",1001,4281,611,0,21322,5474,"7.9000000000000004E+000",0
579,"26-4月 -21 12.00.00.000000000 上午",0,"1.008E+002",1001,5939,490,0,21330,7008,"3.7000000000000002E+000",0
594,"02-5月 -21 12.00.00.000000000 上午",0,"8.9200000000000003E+001",1001,5156,498,0,21336,6248,"5.2000000000000002E+000",0
613,"04-5月 -21 12.00.00.000000000 上午",0,"9.5700000000000003E+001",1001,5610,667,0,21338,6890,"5.0E+000",0
934,"10-5月 -21 12.00.00.000000000 上午",0,"1.0190000000000001E+002",1001,7736,887,0,21344,9557,"5.5999999999999996E+000",0
852,"12-5月 -21 12.00.00.000000000 上午",0,"1.04E+002",1001,8264,800,0,21346,9916,"4.7999999999999998E+000",0
831,"09-5月 -21 12.00.00.000000000 上午",0,"1.0259999999999999E+002",1001,7667,863,0,21343,9361,"4.7999999999999998E+000",0
1711,"17-5月 -21 12.00.00.000000000 上午",0,"1.012E+002",1001,13091,2067,0,21351,16869,"8.1999999999999993E+000",0
840,"23-3月 -21 12.00.00.000000000 上午",0,"8.6099999999999994E+001",1001,5706,703,0,21184,7249,"5.7999999999999998E+000",0
1836,"25-3月 -21 12.00.00.000000000 上午",0,"8.6900000000000006E+001",1001,11139,2433,0,21186,15408,"1.0300000000000001E+001",0
1737,"31-3月 -21 12.00.00.000000000 上午",0,"9.6700000000000003E+001",1001,12116,2715,0,21192,16568,"1.1E+001",0
1130,"02-4月 -21 12.00.00.000000000 上午",0,"9.4299999999999997E+001",1001,8516,1314,0,21194,10960,"7.5999999999999996E+000",0
1117,"08-4月 -21 12.00.00.000000000 上午",0,"8.95E+001",1001,7278,949,0,21205,9344,"6.7999999999999998E+000",0
1672,"20-5月 -21 12.00.00.000000000 上午",0,"1.0390000000000001E+002",1001,13819,2141,0,21354,17632,"7.7000000000000002E+000",0
2018,"18-5月 -21 12.00.00.000000000 上午",0,"1.0059999999999999E+002",1001,14570,2763,0,21352,19351,"9.9000000000000004E+000",0
809,"19-3月 -21 12.00.00.000000000 上午",0,"9.1400000000000006E+001",1001,6648,912,0,21164,8369,"6.2999999999999998E+000",0
789,"20-3月 -21 12.00.00.000000000 上午",0,"9.1799999999999997E+001",1001,6870,773,0,21181,8432,"6.5999999999999996E+000",0
1953,"21-3月 -21 12.00.00.000000000 上午",0,"9.7599999999999994E+001",1001,14864,2661,0,21182,19478,"1.11E+001",0
1664,"02-3月 -21 12.00.00.000000000 上午",0,"9.6099999999999994E+001",1001,12090,2298,0,21088,16052,"1.01E+001",0
654,"10-3月 -21 12.00.00.000000000 上午",0,"9.4700000000000003E+001",1001,5184,859,0,21096,6697,"5.2000000000000002E+000",0
1201,"18-3月 -21 12.00.00.000000000 上午",0,"8.95E+001",1001,9373,1419,0,21163,11993,"7.5E+000",0
1057,"05-3月 -21 12.00.00.000000000 上午",0,"8.1599999999999994E+001",1001,6232,1169,0,21091,8458,"8.8000000000000007E+000",0
690,"13-3月 -21 12.00.00.000000000 上午",0,"9.2700000000000003E+001",1001,5756,668,0,21101,7114,"5.7000000000000002E+000",0
697,"06-3月 -21 12.00.00.000000000 上午",0,"8.25E+001",1001,4550,849,0,21092,6096,"7.5999999999999996E+000",0
1322,"04-3月 -21 12.00.00.000000000 上午",0,"7.9200000000000003E+001",1001,7913,1642,0,21090,10877,"1.24E+001",0
611,"14-3月 -21 12.00.00.000000000 上午",0,"9.3599999999999994E+001",1001,4987,649,0,21121,6247,"5.0E+000",0
546,"12-3月 -21 12.00.00.000000000 上午",0,"8.5400000000000006E+001",1001,4812,595,0,21098,5953,"4.5999999999999996E+000",0
627,"07-3月 -21 12.00.00.000000000 上午",0,"8.0200000000000003E+001",1001,4200,678,0,21093,5505,"6.5E+000",0
670,"15-3月 -21 12.00.00.000000000 上午",0,"9.2799999999999997E+001",1001,5511,804,0,21141,6985,"5.5999999999999996E+000",0
799,"08-3月 -21 12.00.00.000000000 上午",0,"8.7299999999999997E+001",1001,5470,862,0,21094,7131,"6.5E+000",0
914,"16-3月 -21 12.00.00.000000000 上午",0,"8.8299999999999997E+001",1001,6875,1091,0,21161,8880,"5.7999999999999998E+000",0
1121,"03-3月 -21 12.00.00.000000000 上午",0,"9.4700000000000003E+001",1001,8213,1309,0,21089,10643,"7.7999999999999998E+000",0
1134,"09-3月 -21 12.00.00.000000000 上午",0,"8.5799999999999997E+001",1001,7787,1342,0,21095,10263,"8.3000000000000007E+000",0
595,"17-3月 -21 12.00.00.000000000 上午",0,"9.0700000000000003E+001",1001,5732,695,0,21162,7022,"4.5999999999999996E+000",0
400,"11-3月 -21 12.00.00.000000000 上午",0,"9.9200000000000003E+001",1001,3835,315,0,21097,4550,"3.1000000000000001E+000",0
3769,"30-11月-20 12.00.00.000000000 上午",0,"8.2599999999999994E+001",1001,24509,6485,0,20181,34763,"2.5199999999999999E+001",0
1345,"25-11月-20 12.00.00.000000000 上午",0,"8.2E+001",1001,8706,2168,0,20151,12219,"1.26E+001",0
1191,"26-11月-20 12.00.00.000000000 上午",0,"7.6700000000000003E+001",1001,8209,2055,0,20152,11455,"1.3E+001",0
2837,"01-12月-20 12.00.00.000000000 上午",0,"8.2200000000000003E+001",1001,18342,4544,0,20182,25723,"1.8800000000000001E+001",0
1842,"24-11月-20 12.00.00.000000000 上午",0,"7.5599999999999994E+001",1001,12668,3344,0,20150,17854,"1.85E+001",0
3178,"02-12月-20 12.00.00.000000000 上午",0,"7.9299999999999997E+001",1001,21305,5522,0,20183,30005,"2.2800000000000001E+001",0
3899,"27-11月-20 12.00.00.000000000 上午",0,"7.8599999999999994E+001",1001,25153,6676,0,20153,35728,"2.4600000000000001E+001",0
3833,"28-11月-20 12.00.00.000000000 上午",0,"8.1299999999999997E+001",1001,24964,6353,0,20154,35150,"2.3300000000000001E+001",0
4365,"29-11月-20 12.00.00.000000000 上午",0,"8.1799999999999997E+001",1001,27294,7113,0,20161,38772,"2.4600000000000001E+001",0
1096,"23-11月-20 12.00.00.000000000 上午",0,"8.2799999999999997E+001",1001,6606,1840,0,20149,9542,"1.3300000000000001E+001",0
879,"22-11月-20 12.00.00.000000000 上午",0,"7.8700000000000003E+001",1001,7586,1655,0,20148,10120,"1.3E+001",0
1532,"16-11月-20 12.00.00.000000000 上午",0,"8.0900000000000006E+001",1001,11205,2739,0,20142,15476,"1.65E+001",0
1343,"18-11月-20 12.00.00.000000000 上午",0,"7.8700000000000003E+001",1001,9183,2370,0,20144,12896,"1.5699999999999999E+001",0
1429,"19-11月-20 12.00.00.000000000 上午",0,"8.0299999999999997E+001",1001,9555,2600,0,20145,13584,"1.4199999999999999E+001",0
1274,"20-11月-20 12.00.00.000000000 上午",0,"8.1E+001",1001,8120,1887,0,20146,11281,"1.1E+001",0
1992,"21-11月-20 12.00.00.000000000 上午",0,"8.6799999999999997E+001",1001,12553,2935,0,20147,17480,"1.4800000000000001E+001",0
1265,"17-11月-20 12.00.00.000000000 上午",0,"7.8400000000000006E+001",1001,8732,2176,0,20143,12173,"1.39E+001",0
1455,"13-11月-20 12.00.00.000000000 上午",0,"8.2900000000000006E+001",1001,11080,2596,0,20126,15131,"1.54E+001",0
1499,"14-11月-20 12.00.00.000000000 上午",0,"7.8E+001",1001,11037,2702,0,20127,15238,"1.7100000000000001E+001",0
1320,"12-11月-20 12.00.00.000000000 上午",0,"8.3599999999999994E+001",1001,9496,2074,0,20125,12890,"1.4699999999999999E+001",0
782,"15-11月-20 12.00.00.000000000 上午",0,"8.2200000000000003E+001",1001,6381,1415,0,20141,8578,"1.09E+001",0
1363,"05-11月-20 12.00.00.000000000 上午",0,"7.95E+001",1001,8569,1933,0,20082,11865,"9.3000000000000007E+000",0
3243,"08-11月-20 12.00.00.000000000 上午",0,"8.4900000000000006E+001",1001,20125,5134,0,20121,28502,"1.95E+001",0
2312,"03-11月-20 12.00.00.000000000 上午",0,"8.6900000000000006E+001",1001,14885,2995,0,20061,20192,"1.4E+001",0
1107,"06-11月-20 12.00.00.000000000 上午",0,"8.9E+001",1001,7865,1675,0,20083,10647,"1.0300000000000001E+001",0
2660,"09-11月-20 12.00.00.000000000 上午",0,"8.3400000000000006E+001",1001,17467,4351,0,20122,24478,"1.8E+001",0
1767,"07-11月-20 12.00.00.000000000 上午",0,"8.9099999999999994E+001",1001,11495,2657,0,20101,15919,"1.24E+001",0
1207,"10-11月-20 12.00.00.000000000 上午",0,"8.3599999999999994E+001",1001,8781,1943,0,20123,11931,"1.29E+001",0
2334,"02-11月-20 12.00.00.000000000 上午",0,"8.5099999999999994E+001",1001,13497,2953,0,20041,18784,"1.2E+001",0
1136,"11-11月-20 12.00.00.000000000 上午",0,"8.4599999999999994E+001",1001,8103,1817,0,20124,11056,"1.29E+001",0
979,"04-11月-20 12.00.00.000000000 上午",0,"8.4099999999999994E+001",1001,6056,1316,0,20081,8351,"9.5E+000",0
964,"26-10月-20 12.00.00.000000000 上午",0,"8.4599999999999994E+001",1001,6329,1223,0,19921,8516,"1.2300000000000001E+001",0
1206,"29-10月-20 12.00.00.000000000 上午",0,"8.4799999999999997E+001",1001,7984,1669,0,19981,10859,"1.0800000000000001E+001",0
1206,"27-10月-20 12.00.00.000000000 上午",0,"8.5200000000000003E+001",1001,7374,1346,0,19941,9926,"8.9000000000000004E+000",0
1457,"30-10月-20 12.00.00.000000000 上午",0,"8.1799999999999997E+001",1001,9407,1956,0,19982,12820,"1.31E+001",0
919,"28-10月-20 12.00.00.000000000 上午",0,"8.3299999999999997E+001",1001,6469,1123,0,19961,8511,"1.0E+001",0
1022,"31-10月-20 12.00.00.000000000 上午",0,"8.6799999999999997E+001",1001,6786,1273,0,20001,9081,"9.9000000000000004E+000",0
935,"01-11月-20 12.00.00.000000000 上午",0,"8.2799999999999997E+001",1001,6411,1506,0,20021,8852,"9.5999999999999996E+000",0
449,"09-10月-20 12.00.00.000000000 上午",0,"2.0199999999999999E+001",1001,9910,1270,0,19904,11629,"5.8E+001",0
915,"27-9月 -20 12.00.00.000000000 上午",0,"2.4399999999999999E+001",1001,15798,2616,0,19845,19329,"4.7200000000000003E+001",0
359,"05-10月-20 12.00.00.000000000 上午",0,"1.4E+001",1001,5679,1077,0,19881,7115,"3.85E+001",0
649,"30-9月 -20 12.00.00.000000000 上午",0,"2.1399999999999999E+001",1001,10607,1807,0,19848,13063,"4.0299999999999997E+001",0
554,"03-10月-20 12.00.00.000000000 上午",0,"1.9600000000000001E+001",1001,10004,1546,0,19851,12104,"4.1E+001",0
544,"04-10月-20 12.00.00.000000000 上午",0,"1.9699999999999999E+001",1001,9621,1530,0,19861,11695,"4.1700000000000003E+001",0
469,"28-9月 -20 12.00.00.000000000 上午",0,"1.49E+001",1001,7397,1319,0,19846,9185,"4.1399999999999999E+001",0
1194,"08-10月-20 12.00.00.000000000 上午",0,"2.7199999999999999E+001",1001,22284,3149,0,19903,26627,"5.3200000000000003E+001",0
725,"01-10月-20 12.00.00.000000000 上午",0,"2.0399999999999999E+001",1001,11893,1934,0,19849,14552,"4.4799999999999997E+001",0
471,"29-9月 -20 12.00.00.000000000 上午",0,"1.59E+001",1001,7135,1358,0,19847,8964,"4.4899999999999999E+001",0
1058,"07-10月-20 12.00.00.000000000 上午",0,"2.0300000000000001E+001",1001,20686,2754,0,19902,24498,"5.9200000000000003E+001",0
578,"02-10月-20 12.00.00.000000000 上午",0,"1.7600000000000001E+001",1001,10340,1666,0,19850,12584,"4.4200000000000003E+001",0
619,"06-10月-20 12.00.00.000000000 上午",0,"1.4699999999999999E+001",1001,13237,1811,0,19901,15667,"5.2700000000000003E+001",0
878,"25-9月 -20 12.00.00.000000000 上午",0,"2.5600000000000001E+001",1001,14172,2407,0,19843,17457,"4.4799999999999997E+001",0
887,"26-9月 -20 12.00.00.000000000 上午",0,"2.5600000000000001E+001",1001,15567,2427,0,19844,18881,"4.45E+001",0
693,"24-9月 -20 12.00.00.000000000 上午",0,"2.2199999999999999E+001",1001,11897,2045,0,19842,14635,"4.4100000000000001E+001",0
1034,"23-9月 -20 12.00.00.000000000 上午",0,"3.2E+001",1001,13103,2708,0,19841,16845,"3.6899999999999999E+001",0
830,"22-9月 -20 12.00.00.000000000 上午",0,"2.4699999999999999E+001",1001,13021,2202,0,19821,16053,"4.3E+001",0
904,"21-9月 -20 12.00.00.000000000 上午",0,"2.5800000000000001E+001",1001,13568,2215,0,19801,16687,"4.4E+001",0
384,"20-9月 -20 12.00.00.000000000 上午",0,"1.6600000000000001E+001",1001,5960,1101,0,19781,7445,"3.7200000000000003E+001",0
616,"18-9月 -20 12.00.00.000000000 上午",0,"2.0300000000000001E+001",1001,10070,1709,0,19744,12395,"4.4299999999999997E+001",0
781,"19-9月 -20 12.00.00.000000000 上午",0,"2.5699999999999999E+001",1001,11471,2011,0,19761,14263,"3.8E+001",0
681,"13-9月 -20 12.00.00.000000000 上午",0,"2.6199999999999999E+001",1001,9703,1974,0,19701,12358,"3.8200000000000003E+001",0
885,"10-9月 -20 12.00.00.000000000 上午",0,"2.8100000000000001E+001",1001,12952,2209,0,19683,16046,"3.7200000000000003E+001",0
1116,"11-9月 -20 12.00.00.000000000 上午",0,"3.6200000000000003E+001",1001,16134,2876,0,19684,20126,"3.7799999999999997E+001",0
945,"12-9月 -20 12.00.00.000000000 上午",0,"3.2299999999999997E+001",1001,13414,2724,0,19685,17083,"4.0200000000000003E+001",0
1031,"16-9月 -20 12.00.00.000000000 上午",0,"2.7199999999999999E+001",1001,14321,2669,0,19742,18021,"3.8299999999999997E+001",0
750,"17-9月 -20 12.00.00.000000000 上午",0,"2.5199999999999999E+001",1001,12522,2103,0,19743,15375,"4.1799999999999997E+001",0
405,"15-9月 -20 12.00.00.000000000 上午",0,"1.7300000000000001E+001",1001,6246,1250,0,19741,7901,"3.9799999999999997E+001",0
861,"14-9月 -20 12.00.00.000000000 上午",0,"2.7800000000000001E+001",1001,11537,2218,0,19721,14616,"3.65E+001",0
1083,"02-9月 -20 12.00.00.000000000 上午",0,"3.7600000000000001E+001",1001,14105,2710,0,19581,17898,"3.7399999999999999E+001",0
1039,"03-9月 -20 12.00.00.000000000 上午",0,"3.3299999999999997E+001",1001,13167,2637,0,19582,16843,"3.6E+001",0
621,"05-9月 -20 12.00.00.000000000 上午",0,"2.9E+001",1001,7481,1768,0,19621,9870,"3.1100000000000001E+001",0
767,"08-9月 -20 12.00.00.000000000 上午",0,"2.8199999999999999E+001",1001,9707,2052,0,19681,12526,"3.7899999999999999E+001",0
635,"09-9月 -20 12.00.00.000000000 上午",0,"2.05E+001",1001,8088,1695,0,19682,10418,"3.7700000000000003E+001",0
1094,"07-9月 -20 12.00.00.000000000 上午",0,"3.35E+001",1001,14360,2956,0,19661,18410,"3.9E+001",0
1052,"04-9月 -20 12.00.00.000000000 上午",0,"3.4899999999999999E+001",1001,13937,2918,0,19601,17907,"3.4899999999999999E+001",0
1072,"06-9月 -20 12.00.00.000000000 上午",0,"3.3E+001",1001,15404,2821,0,19641,19297,"3.6E+001",0
1441,"27-8月 -20 12.00.00.000000000 上午",0,"3.8399999999999999E+001",1001,19432,3666,0,19502,24539,"3.9E+001",0
1188,"28-8月 -20 12.00.00.000000000 上午",0,"3.9799999999999997E+001",1001,16171,3327,0,19503,20686,"3.7700000000000003E+001",0
1340,"31-8月 -20 12.00.00.000000000 上午",0,"3.9600000000000001E+001",1001,15899,3481,0,19541,20720,"3.6799999999999997E+001",0
1130,"29-8月 -20 12.00.00.000000000 上午",0,"3.4600000000000001E+001",1001,16727,3068,0,19504,20925,"4.1799999999999997E+001",0
952,"01-9月 -20 12.00.00.000000000 上午",0,"4.1899999999999999E+001",1001,11094,2676,0,19561,14722,"3.0800000000000001E+001",0
680,"30-8月 -20 12.00.00.000000000 上午",0,"2.45E+001",1001,9413,2049,0,19521,12142,"4.2399999999999999E+001",0
2429,"26-8月 -20 12.00.00.000000000 上午",0,"5.4600000000000001E+001",1001,30553,6194,0,19501,39176,"3.6700000000000003E+001",0
