date,health,temperature,humidity,light_intensity,soil_temperature,soil_humidity,co2,rain
2021/4/9 16:00,1,5851,21,49,21,78,596,1
2021/4/9 17:00,1,2848,20,49,20,82,620,1
2021/4/9 18:00,1,0,20,49,20,92,734,1
2021/4/9 19:00,1,0,20,49,20,96,923,1
2021/4/9 20:00,1,0,20,49,20,96,1061,1
2021/4/9 21:00,1,0,20,49,19,97,1197,1
2021/4/9 22:00,1,0,20,49,19,97,1279,1
2021/4/9 23:00,1,0,20,49,19,97,1341,1
2021/4/10 0:00,1,0,20,49,19,97,1395,1
2021/4/10 1:00,1,0,20,49,19,97,1406,1
2021/4/10 2:00,1,0,19,49,18,97,1456,1
2021/4/10 3:00,1,0,19,49,18,97,1463,1
2021/4/10 4:00,1,0,19,49,18,97,1484,1
2021/4/10 5:00,1,0,19,49,18,97,1488,1
2021/4/10 6:00,1,0,19,49,18,97,1518,1
2021/4/10 7:00,1,8061,19,49,19,96,1366,1
2021/4/10 8:00,1,18910,19,54,27,92,723,1
2021/4/10 9:00,1,27935,19,67,29,83,533,1
2021/4/10 10:00,1,32659,20,63,30,79,546,1
2021/4/10 11:00,1,34130,20,63,29,69,561,1
2021/4/10 12:00,1,32251,21,68,28,62,571,1
2021/4/10 13:00,1,32005,21,68,28,61,559,1
2021/4/10 14:00,1,25353,21,68,27,58,551,1
2021/4/10 15:00,1,16779,21,69,25,61,561,1
2021/4/10 16:00,1,8706,21,70,22,66,579,1
2021/4/10 17:00,1,2858,21,70,21,82,615,1
2021/4/10 18:00,1,0,20,70,21,90,751,1
2021/4/10 19:00,1,0,20,70,21,94,907,1
2021/4/10 20:00,1,0,20,70,21,95,1013,1
2021/4/10 21:00,1,0,20,70,20,96,1130,1
2021/4/10 22:00,1,0,20,70,20,96,1182,1
2021/4/10 23:00,1,0,20,70,20,96,1178,1
2021/4/11 0:00,1,0,20,70,20,96,1156,1
2021/4/11 1:00,1,0,20,70,19,96,1190,1
2021/4/11 2:00,1,0,20,70,19,96,1182,1
2021/4/11 3:00,1,0,20,70,19,96,1173,1
2021/4/11 4:00,1,0,20,70,19,97,1179,1
2021/4/11 5:00,1,0,20,70,19,97,1210,1
2021/4/11 6:00,1,0,19,69,19,97,1238,1
2021/4/11 7:00,1,1664,19,69,19,97,1186,1
2021/4/11 8:00,1,4991,19,70,21,96,1056,1
2021/4/11 9:00,1,4708,20,70,22,95,837,1
2021/4/11 10:00,1,5111,20,69,19,92,707,1
2021/4/11 11:00,1,4714,19,68,19,92,686,1
2021/4/11 12:00,1,4785,19,68,19,92,674,1
2021/4/11 13:00,1,1977,19,67,18,93,702,1
2021/4/11 14:00,1,4030,19,67,20,96,668,1
2021/4/11 15:00,1,2547,19,67,19,94,676,1
2021/4/11 16:00,1,1177,19,66,19,95,737,1
2021/4/11 17:00,1,1086,19,66,19,97,853,1
2021/4/11 18:00,1,250,19,65,19,98,930,1
2021/4/11 19:00,1,0,19,65,19,98,1025,1
2021/4/11 20:00,1,0,19,65,19,99,1122,1
2021/4/11 21:00,1,0,19,65,19,99,1165,1
2021/4/11 22:00,1,0,19,64,19,99,1179,1
2021/4/11 23:00,1,0,19,64,18,99,1187,1
2021/4/12 0:00,1,0,19,64,18,99,1188,1
2021/4/12 1:00,1,0,19,63,18,99,1232,1
2021/4/12 2:00,1,0,19,63,18,99,1269,1
2021/4/12 3:00,1,0,19,63,18,99,1272,1
2021/4/12 4:00,1,0,19,63,18,99,1299,1
2021/4/12 5:00,1,0,19,63,18,99,1313,1
2021/4/12 6:00,1,0,19,63,18,99,1309,1
2021/4/12 7:00,1,1397,19,63,18,99,1292,1
2021/4/12 8:00,1,10748,19,65,23,98,968,1
2021/4/12 9:00,1,16336,19,73,30,95,501,1
2021/4/12 10:00,1,17991,20,68,30,90,575,1
2021/4/12 11:00,1,24035,20,60,30,88,597,1
2021/4/12 12:00,1,21167,20,56,31,86,576,1
2021/4/12 13:00,1,28925,21,53,32,85,568,1
2021/4/12 14:00,1,26840,21,52,32,83,567,1
2021/4/12 15:00,1,16895,22,51,30,82,573,1
2021/4/12 16:00,1,9970,22,50,26,87,598,1
2021/4/12 17:00,1,3100,21,49,23,90,648,1
2021/4/12 18:00,1,0,21,49,23,97,825,1
2021/4/12 19:00,1,0,21,49,23,98,992,1
2021/4/12 20:00,1,0,21,49,22,98,1156,1
2021/4/12 21:00,1,0,21,48,22,98,1277,1
2021/4/12 22:00,1,0,21,48,21,98,1360,1
2021/4/12 23:00,1,0,21,48,21,98,1438,1
2021/4/13 0:00,1,0,21,48,21,98,1476,1
2021/4/13 1:00,1,0,21,48,21,98,1524,1
2021/4/13 2:00,1,0,21,48,20,98,1570,1
2021/4/13 3:00,1,0,20,48,20,99,1609,1
2021/4/13 4:00,1,0,20,48,20,99,1641,1
2021/4/13 5:00,1,0,20,48,20,98,1650,1
2021/4/13 6:00,1,0,20,47,19,97,1406,1
2021/4/13 7:00,1,4694,20,47,20,96,1096,1
2021/4/13 8:00,1,6233,20,47,22,95,739,1
2021/4/13 9:00,1,5017,20,47,21,95,615,1
2021/4/13 10:00,1,4891,20,47,17,89,674,1
2021/4/13 11:00,1,4544,20,47,16,87,679,1
2021/4/13 12:00,1,3644,19,46,15,87,691,1
2021/4/13 13:00,1,3562,19,46,15,88,693,1
2021/4/13 14:00,1,5793,19,45,17,88,653,1
2021/4/13 15:00,1,3635,19,45,16,89,656,1
2021/4/13 16:00,1,3153,19,45,16,87,672,1
2021/4/13 17:00,1,1351,19,45,16,90,683,1
2021/4/13 18:00,1,0,19,45,17,97,793,1
2021/4/13 19:00,1,0,19,45,17,96,906,1
2021/4/13 20:00,1,0,19,45,17,97,1017,1
2021/4/13 21:00,1,0,19,45,17,97,1122,1
2021/4/13 22:00,1,0,19,45,17,97,1196,1
2021/4/13 23:00,1,0,19,45,17,97,1235,1
2021/4/14 0:00,1,0,19,45,17,98,1279,1
2021/4/14 1:00,1,0,19,45,17,98,1315,1
2021/4/14 2:00,1,0,19,45,17,98,1357,1
2021/4/14 3:00,1,0,19,45,17,98,1378,1
2021/4/14 4:00,1,0,18,45,17,98,1395,1
2021/4/14 5:00,1,0,18,45,17,98,1409,1
2021/4/14 6:00,1,0,18,45,17,98,1411,1
2021/4/14 7:00,1,4399,18,45,18,98,1341,1
2021/4/14 8:00,1,17929,19,45,25,94,795,1
2021/4/14 9:00,1,28253,19,45,27,83,548,1
2021/4/14 10:00,1,30428,20,45,28,81,547,1
2021/4/14 11:00,1,29775,20,45,27,75,547,1
2021/4/14 12:00,1,30996,21,45,28,72,547,1
2021/4/14 13:00,1,27306,21,45,28,76,538,1
2021/4/14 14:00,1,24157,21,44,27,74,540,1
2021/4/14 15:00,1,17212,21,44,25,71,538,1
2021/4/14 16:00,1,12495,21,43,22,69,549,1
2021/4/14 17:00,1,3927,21,43,20,77,590,1
2021/4/14 18:00,1,0,20,43,20,93,729,1
2021/4/14 19:00,1,0,20,43,20,95,882,1
2021/4/14 20:00,1,0,20,43,20,96,992,1
2021/4/14 21:00,1,0,20,43,19,96,1087,1
2021/4/14 22:00,1,0,20,43,19,96,1127,1
2021/4/14 23:00,1,0,20,43,19,96,1140,1
2021/4/15 0:00,1,0,20,43,19,96,1151,1
2021/4/15 1:00,1,0,20,43,19,97,1185,1
2021/4/15 2:00,1,0,19,43,19,97,1207,1
2021/4/15 3:00,1,0,19,43,18,97,1226,1
2021/4/15 4:00,1,0,19,43,18,97,1274,1
2021/4/15 5:00,1,0,19,43,18,97,1307,1
2021/4/15 6:00,1,0,19,43,18,97,1327,1
2021/4/15 7:00,1,5971,19,43,19,97,1252,1
2021/4/15 8:00,1,13793,19,43,24,93,680,1
2021/4/15 9:00,1,22967,20,44,29,87,473,1
2021/4/15 10:00,1,29509,20,44,28,80,571,1
2021/4/15 11:00,1,24654,21,44,29,84,554,1
2021/4/15 12:00,1,28616,21,44,29,80,567,1
2021/4/15 13:00,1,27908,22,44,30,82,556,1
2021/4/15 14:00,1,20814,22,44,29,82,557,1
2021/4/15 15:00,1,17135,22,43,25,79,581,1
2021/4/15 16:00,1,9302,22,43,22,86,605,1
2021/4/15 17:00,1,2450,21,42,21,87,634,1
2021/4/15 18:00,1,0,21,42,22,97,807,1
2021/4/15 19:00,1,0,21,43,22,98,977,1
2021/4/15 20:00,1,0,21,43,22,98,1130,1
2021/4/15 21:00,1,0,21,43,22,98,1265,1
2021/4/15 22:00,1,0,21,43,21,99,1344,1
2021/4/15 23:00,1,0,21,43,21,99,1392,1
2021/4/16 0:00,1,0,21,43,21,99,1446,1
2021/4/16 1:00,1,0,21,43,21,99,1474,1
2021/4/16 2:00,1,0,21,43,21,99,1459,1
2021/4/16 3:00,1,0,20,43,20,98,1298,1
2021/4/16 4:00,1,0,20,43,20,97,1197,1
2021/4/16 5:00,1,0,20,43,20,98,1202,1
2021/4/16 6:00,1,0,20,43,20,98,1274,1
2021/4/16 7:00,1,4474,20,43,21,97,1230,1
2021/4/16 8:00,1,12847,20,43,24,93,764,1
2021/4/16 9:00,1,14346,21,43,26,86,550,1
2021/4/16 10:00,1,20805,21,43,28,82,566,1
2021/4/16 11:00,1,27404,22,44,31,80,558,1
2021/4/16 12:00,1,24124,22,44,31,79,548,1
2021/4/16 13:00,1,22625,23,44,32,81,528,1
2021/4/16 14:00,1,15080,23,44,28,75,557,1
2021/4/16 15:00,1,9679,22,43,25,73,562,1
2021/4/16 16:00,1,7789,22,43,24,76,567,1
2021/4/16 17:00,1,4373,22,43,22,78,580,1
2021/4/16 18:00,1,0,22,43,22,91,700,1
2021/4/16 19:00,1,0,22,43,22,95,915,1
2021/4/16 20:00,1,0,21,43,22,96,1083,1
2021/4/16 21:00,1,0,21,43,21,96,1197,1
2021/4/16 22:00,1,0,21,43,21,97,1295,1
2021/4/16 23:00,1,0,21,43,21,97,1367,1
2021/4/17 0:00,1,0,21,43,21,97,1400,1
2021/4/17 1:00,1,0,21,43,20,96,1396,1
2021/4/17 2:00,1,0,21,43,19,92,1106,1
2021/4/17 3:00,1,0,21,43,19,93,1008,1
2021/4/17 4:00,1,0,20,43,19,95,1027,1
2021/4/17 5:00,1,0,20,43,19,96,1118,1
2021/4/17 6:00,1,0,20,43,19,97,1203,1
2021/4/17 7:00,1,8025,20,43,21,95,1176,1
2021/4/17 8:00,1,18770,21,43,28,91,700,1
2021/4/17 9:00,1,27052,21,43,28,80,578,1
2021/4/17 10:00,1,30235,22,43,31,76,553,1
2021/4/17 11:00,1,31793,22,43,29,65,558,1
2021/4/17 12:00,1,30907,22,43,29,61,549,1
2021/4/17 13:00,1,30271,23,43,29,60,556,1
2021/4/17 14:00,1,26837,23,43,29,61,565,1
2021/4/17 15:00,1,18990,23,43,27,58,554,1
2021/4/17 16:00,1,12319,22,42,22,62,568,1
2021/4/17 17:00,1,4337,22,42,21,80,598,1
2021/4/17 18:00,1,0,21,42,21,89,731,1
2021/4/17 19:00,1,0,21,42,21,93,892,1
2021/4/17 20:00,1,0,21,42,21,96,1062,1
2021/4/17 21:00,1,0,21,42,20,96,1185,1
2021/4/17 22:00,1,0,21,42,20,96,1278,1
2021/4/17 23:00,1,0,21,42,20,96,1327,1
2021/4/18 0:00,1,0,21,42,19,96,1379,1
2021/4/18 1:00,1,0,20,42,19,96,1399,1
2021/4/18 2:00,1,0,20,42,19,96,1416,1
2021/4/18 3:00,1,0,20,42,19,97,1422,1
2021/4/18 4:00,1,0,20,42,18,97,1429,1
2021/4/18 5:00,1,0,20,42,18,97,1440,1
2021/4/18 6:00,1,0,20,42,18,97,1449,1
2021/4/18 7:00,1,8924,20,42,20,96,1334,1
2021/4/18 8:00,1,20627,20,42,28,91,735,1
2021/4/18 9:00,1,28572,21,43,29,81,543,1
2021/4/18 10:00,1,29225,21,43,31,78,522,1
2021/4/18 11:00,1,26395,22,43,29,74,548,1
2021/4/18 12:00,1,24953,22,43,31,78,539,1
2021/4/18 13:00,1,24034,23,43,30,77,545,1
2021/4/18 14:00,1,25147,23,43,31,74,544,1
2021/4/18 15:00,1,17249,23,43,29,75,545,1
2021/4/18 16:00,1,12080,23,43,24,73,554,1
2021/4/18 17:00,1,4045,22,42,21,80,589,1
2021/4/18 18:00,1,0,22,42,22,91,725,1
2021/4/18 19:00,1,0,22,42,22,95,919,1
2021/4/18 20:00,1,0,22,42,21,95,1057,1
2021/4/18 21:00,1,0,21,42,21,96,1184,1
2021/4/18 22:00,1,0,21,42,21,96,1272,1
2021/4/18 23:00,1,0,21,42,20,96,1326,1
2021/4/19 0:00,1,0,21,42,20,96,1361,1
2021/4/19 1:00,1,0,21,42,20,97,1393,1
2021/4/19 2:00,1,0,21,42,19,97,1423,1
2021/4/19 3:00,1,0,21,42,19,97,1432,1
2021/4/19 4:00,1,0,21,42,19,97,1438,1
2021/4/19 5:00,1,0,20,42,19,97,1454,1
2021/4/19 6:00,1,0,20,42,19,97,1457,1
2021/4/19 7:00,1,8186,20,42,21,96,1371,1
2021/4/19 8:00,1,18840,20,67,29,93,776,1
2021/4/19 9:00,1,26751,19,63,30,83,519,1
2021/4/19 10:00,1,29688,20,58,32,79,550,1
2021/4/19 11:00,1,31669,21,53,34,79,554,1
2021/4/19 12:00,1,30655,22,50,36,80,536,1
2021/4/19 13:00,1,15667,23,48,34,84,569,1
2021/4/19 14:00,1,340,23,48,31,91,756,1
2021/4/19 15:00,1,6440,22,47,28,82,730,1
2021/4/19 16:00,1,12143,22,47,26,63,602,1
2021/4/19 17:00,1,4063,22,46,23,73,616,1
2021/4/19 18:00,1,9,22,46,23,91,754,1
2021/4/19 19:00,1,0,22,46,23,95,945,1
2021/4/19 20:00,1,0,22,46,22,95,1057,1
2021/4/19 21:00,1,0,22,46,22,96,1141,1
2021/4/19 22:00,1,0,22,46,21,96,1233,1
2021/4/19 23:00,1,0,21,46,21,96,1299,1
2021/4/20 0:00,1,0,21,46,21,96,1313,1
2021/4/20 1:00,1,0,21,46,21,97,1361,1
2021/4/20 2:00,1,0,21,46,20,97,1399,1
2021/4/20 3:00,1,0,21,45,20,97,1395,1
2021/4/20 4:00,1,0,21,45,20,97,1344,1
2021/4/20 5:00,1,0,21,45,20,97,1358,1
2021/4/20 6:00,1,1,21,45,20,97,1328,1
2021/4/20 7:00,1,1294,21,45,20,97,1295,1
2021/4/20 8:00,1,1903,21,45,20,96,1192,1
2021/4/20 9:00,1,3513,21,45,21,96,1028,1
2021/4/20 10:00,1,4179,21,45,22,97,840,1
2021/4/20 11:00,1,3973,21,45,22,97,740,1
2021/4/20 12:00,1,3380,21,45,22,97,682,1
2021/4/20 13:00,1,3005,21,45,21,97,698,1
2021/4/20 14:00,1,3370,21,45,21,96,733,1
2021/4/20 15:00,1,4654,21,44,21,96,690,1
2021/4/20 16:00,1,2024,21,44,21,96,662,1
2021/4/20 17:00,1,580,21,44,20,97,770,1
2021/4/20 18:00,1,0,21,44,20,97,868,1
2021/4/20 19:00,1,0,21,44,20,97,935,1
2021/4/20 20:00,1,0,20,44,19,97,980,1
2021/4/20 21:00,1,0,20,44,19,97,1004,1
2021/4/20 22:00,1,0,20,44,19,97,1003,1
2021/4/20 23:00,1,0,20,44,19,97,1023,1
2021/4/21 0:00,1,0,20,43,19,97,1037,1
2021/4/21 1:00,1,0,20,43,19,98,1097,1
2021/4/21 2:00,1,0,20,43,19,98,1106,1
2021/4/21 3:00,1,0,20,43,19,98,1144,1
2021/4/21 4:00,1,0,20,43,18,98,1131,1
2021/4/21 5:00,1,0,20,43,18,98,1102,1
2021/4/21 6:00,1,0,20,43,18,98,1093,1
2021/4/21 7:00,1,936,20,43,18,98,1047,1
2021/4/21 8:00,1,1793,20,42,18,98,937,1
2021/4/21 9:00,1,3886,20,42,19,97,820,1
2021/4/21 10:00,1,3569,20,42,20,97,680,1
2021/4/21 11:00,1,3513,20,42,18,93,694,1
2021/4/21 12:00,1,2135,20,42,18,93,710,1
2021/4/21 13:00,1,4191,20,42,19,95,683,1
2021/4/21 14:00,1,3108,20,42,19,95,665,1
2021/4/21 15:00,1,2491,20,42,19,94,692,1
2021/4/21 16:00,1,1296,20,42,18,94,709,1
2021/4/21 17:00,1,396,20,42,18,97,740,1
2021/4/21 18:00,1,0,20,42,18,98,857,1
2021/4/21 19:00,1,0,20,42,18,99,938,1
2021/4/21 20:00,1,0,20,42,18,99,1008,1
2021/4/21 21:00,1,0,20,42,18,99,1067,1
2021/4/21 22:00,1,0,19,42,18,99,1116,1
2021/4/21 23:00,1,0,19,42,19,100,1171,1
2021/4/22 0:00,1,0,19,42,18,100,1188,1
2021/4/22 1:00,1,0,19,42,18,100,1185,1
2021/4/22 2:00,1,0,19,42,18,100,1190,1
2021/4/22 3:00,1,0,19,42,18,100,1222,1
2021/4/22 4:00,1,0,19,42,18,100,1267,1
2021/4/22 5:00,1,0,19,42,18,100,1260,1
2021/4/22 6:00,1,0,19,42,18,100,1277,1
2021/4/22 7:00,1,1234,19,42,18,100,1304,1
2021/4/22 8:00,1,2243,19,42,19,99,1190,1
2021/4/22 9:00,1,1834,19,42,19,99,1049,1
2021/4/22 10:00,1,5864,19,42,20,99,926,1
2021/4/22 11:00,1,5591,19,42,22,99,682,1
2021/4/22 12:00,1,6837,20,43,22,99,626,1
2021/4/22 13:00,1,7082,20,42,24,98,520,1
2021/4/22 14:00,1,5182,20,42,24,99,558,1
2021/4/22 15:00,1,4270,20,42,23,98,661,1
2021/4/22 16:00,1,3684,20,42,22,97,682,1
2021/4/22 17:00,1,1059,20,42,21,98,755,1
2021/4/22 18:00,1,0,20,42,20,99,892,1
2021/4/22 19:00,1,0,20,42,20,100,1014,1
2021/4/22 20:00,1,0,20,42,20,100,1079,1
2021/4/22 21:00,1,0,20,42,20,100,1112,1
2021/4/22 22:00,1,0,20,42,20,100,1178,1
2021/4/22 23:00,1,0,20,42,19,100,1198,1
2021/4/23 0:00,1,0,20,41,19,100,1195,1
2021/4/23 1:00,1,0,20,41,19,100,1156,1
2021/4/23 2:00,1,0,20,41,19,100,1145,1
2021/4/23 3:00,1,0,20,41,19,100,1189,1
2021/4/23 4:00,1,0,19,42,19,100,1230,1
2021/4/23 5:00,1,0,19,41,18,100,1243,1
2021/4/23 6:00,1,0,19,42,18,100,1277,1
2021/4/23 7:00,1,8312,19,42,20,99,1114,1
2021/4/23 8:00,1,18833,20,42,28,94,558,1
2021/4/23 9:00,1,24679,21,43,34,89,411,1
2021/4/23 10:00,1,24203,21,43,30,86,491,1
2021/4/23 11:00,1,22433,22,43,29,87,521,1
2021/4/23 12:00,1,23042,22,43,30,86,515,1
2021/4/23 13:00,1,21635,22,43,29,86,525,1
2021/4/23 14:00,1,10049,22,43,27,88,535,1
2021/4/23 15:00,1,8027,22,42,25,89,552,1
2021/4/23 16:00,1,3966,22,42,22,89,580,1
2021/4/23 17:00,1,694,21,42,21,93,636,1
2021/4/23 18:00,1,0,21,42,22,97,785,1
2021/4/23 19:00,1,0,21,42,21,97,861,1
2021/4/23 20:00,1,0,21,42,21,97,922,1
2021/4/23 21:00,1,0,21,42,21,97,1015,1
2021/4/23 22:00,1,0,21,42,21,98,1021,1
2021/4/23 23:00,1,0,21,42,21,99,1063,1
2021/4/24 0:00,1,0,21,42,20,99,1097,1
2021/4/24 1:00,1,0,21,42,20,98,1093,1
2021/4/24 2:00,1,0,20,42,20,98,1069,1
2021/4/24 3:00,1,0,20,42,20,99,1119,1
2021/4/24 4:00,1,0,20,42,20,100,1233,1
2021/4/24 5:00,1,0,20,42,20,100,1310,1
2021/4/24 6:00,1,0,20,42,20,100,1262,1
2021/4/24 7:00,1,927,20,42,20,99,1197,1
2021/4/24 8:00,1,3137,20,42,20,98,1010,1
2021/4/24 9:00,1,4672,20,42,22,97,803,1
2021/4/24 10:00,1,5385,20,42,23,97,695,1
2021/4/24 11:00,1,5750,21,42,24,97,625,1
2021/4/24 12:00,1,5174,21,42,24,97,597,1
2021/4/24 13:00,1,3086,21,43,22,97,647,1
2021/4/24 14:00,1,2487,21,43,22,97,701,1
2021/4/24 15:00,1,1308,21,43,21,98,775,1
2021/4/24 16:00,1,1125,21,43,20,98,851,1
2021/4/24 17:00,1,333,20,43,19,97,874,1
2021/4/24 18:00,1,0,20,43,19,98,908,1
2021/4/24 19:00,1,0,20,43,19,98,938,1
2021/4/24 20:00,1,0,20,43,19,99,982,1
2021/4/24 21:00,1,0,20,43,19,97,985,1
2021/4/24 22:00,1,0,20,43,18,97,959,1
2021/4/24 23:00,1,0,20,43,18,98,948,1
2021/4/25 0:00,1,0,20,43,18,97,945,1
2021/4/25 1:00,1,0,20,43,18,98,944,1
2021/4/25 2:00,1,0,20,43,18,97,942,1
2021/4/25 3:00,1,0,19,43,18,97,927,1
2021/4/25 4:00,1,0,19,43,18,98,939,1
2021/4/25 5:00,1,0,19,43,18,98,950,1
2021/4/25 6:00,1,0,19,43,18,98,944,1
2021/4/25 7:00,1,418,19,43,18,98,969,1
2021/4/25 8:00,1,2348,19,44,17,97,891,1
2021/4/25 9:00,1,3752,19,43,18,96,755,1
2021/4/25 10:00,1,6015,19,44,20,95,648,1
2021/4/25 11:00,1,4773,19,44,19,93,683,1
2021/4/25 12:00,1,3796,19,43,17,93,705,1
2021/4/25 13:00,1,4553,19,43,18,93,704,1
2021/4/25 14:00,1,3757,19,43,18,94,707,1
2021/4/25 15:00,1,2963,19,43,18,94,709,1
2021/4/25 16:00,1,1377,19,43,17,94,736,1
2021/4/25 17:00,1,668,19,43,18,97,783,1
2021/4/25 18:00,1,0,19,43,18,99,887,1
2021/4/25 19:00,1,0,19,44,18,99,986,1
2021/4/25 20:00,1,0,19,43,18,100,1063,1
2021/4/25 21:00,1,0,19,44,18,100,1121,1
2021/4/25 22:00,1,0,19,44,18,100,1201,1
2021/4/25 23:00,1,0,19,44,18,100,1258,1
2021/4/26 0:00,1,0,19,44,18,100,1318,1
2021/4/26 1:00,1,0,19,44,18,100,1355,1
2021/4/26 2:00,1,0,19,44,18,100,1363,1
2021/4/26 3:00,1,0,19,44,18,100,1368,1
2021/4/26 4:00,1,0,19,44,18,100,1358,1
2021/4/26 5:00,1,0,19,44,18,100,1398,1
2021/4/26 6:00,1,0,19,44,18,100,1432,1
2021/4/26 7:00,1,348,19,44,18,100,1430,1
2021/4/26 8:00,1,2133,19,44,18,100,1343,1
2021/4/26 9:00,1,1811,19,44,18,100,1136,1
2021/4/26 10:00,1,2035,19,44,18,100,922,1
2021/4/26 11:00,1,4457,19,44,19,100,804,1
2021/4/26 12:00,1,4017,19,44,20,100,662,1
2021/4/26 13:00,1,3928,19,44,20,99,610,1
2021/4/26 14:00,1,7382,19,44,21,100,517,1
2021/4/26 15:00,1,10196,19,44,24,97,501,1
2021/4/26 16:00,1,5918,19,45,22,94,649,1
2021/4/26 17:00,1,1209,19,44,20,96,705,1
2021/4/26 18:00,1,0,19,44,20,100,841,1
2021/4/26 19:00,1,0,19,45,19,100,977,1
2021/4/26 20:00,1,0,19,45,19,100,1117,1
2021/4/26 21:00,1,0,19,45,19,100,1224,1
2021/4/26 22:00,1,0,19,45,19,100,1303,1
2021/4/26 23:00,1,0,19,45,18,100,1372,1
2021/4/27 0:00,1,0,19,45,18,100,1423,1
2021/4/27 1:00,1,0,19,45,18,100,1461,1
2021/4/27 2:00,1,0,19,45,18,100,1514,1
2021/4/27 3:00,1,0,19,45,18,100,1548,1
2021/4/27 4:00,1,0,19,45,18,100,1568,1
2021/4/27 5:00,1,0,19,44,17,100,1569,1
2021/4/27 6:00,1,0,19,44,17,100,1534,1
2021/4/27 7:00,1,3847,19,44,19,100,1463,1
2021/4/27 8:00,1,14328,19,45,25,97,915,1
2021/4/27 9:00,1,21777,20,45,30,90,604,1
2021/4/27 10:00,1,11758,20,45,28,90,604,1
2021/4/27 11:00,1,18848,21,46,29,89,606,1
2021/4/27 12:00,1,22803,21,46,31,86,604,1
2021/4/27 13:00,1,24609,22,46,31,80,595,1
2021/4/27 14:00,1,24157,22,46,32,78,577,1
2021/4/27 15:00,1,14877,22,46,29,80,582,1
2021/4/27 16:00,1,11580,22,45,26,80,596,1
2021/4/27 17:00,1,5229,22,45,24,84,614,1
2021/4/27 18:00,1,0,22,45,24,97,717,1
2021/4/27 19:00,1,0,21,45,22,99,914,1
2021/4/27 20:00,1,0,21,45,22,99,1078,1
2021/4/27 21:00,1,0,21,45,21,99,1227,1
2021/4/27 22:00,1,0,21,45,21,99,1332,1
2021/4/27 23:00,1,0,21,45,21,99,1388,1
2021/4/28 0:00,1,0,21,45,20,99,1441,1
2021/4/28 1:00,1,0,21,45,20,99,1478,1
2021/4/28 2:00,1,0,20,45,20,99,1502,1
2021/4/28 3:00,1,0,20,45,20,99,1530,1
2021/4/28 4:00,1,0,20,45,20,99,1540,1
2021/4/28 5:00,1,0,20,45,19,99,1564,1
2021/4/28 6:00,1,0,20,45,19,99,1560,1
2021/4/28 7:00,1,4620,20,45,21,99,1537,1
2021/4/28 8:00,1,14152,19,57,27,96,911,1
2021/4/28 9:00,1,20200,19,62,30,86,602,1
2021/4/28 10:00,1,24245,20,60,30,75,622,1
2021/4/28 11:00,1,14708,20,53,26,73,618,1
2021/4/28 12:00,1,17134,20,50,26,74,600,1
2021/4/28 13:00,1,28660,21,49,30,71,597,1
2021/4/28 14:00,1,20945,22,49,29,71,587,1
2021/4/28 15:00,1,15590,22,48,27,70,576,1
2021/4/28 16:00,1,9217,21,48,23,79,606,1
2021/4/28 17:00,1,4097,21,47,22,80,625,1
2021/4/28 18:00,1,3,21,48,22,93,771,1
2021/4/28 19:00,1,0,21,48,21,97,956,1
2021/4/28 20:00,1,0,21,48,21,97,1109,1
2021/4/28 21:00,1,0,21,48,21,98,1228,1
2021/4/28 22:00,1,0,21,48,20,98,1311,1
2021/4/28 23:00,1,0,21,48,20,98,1364,1
2021/4/29 0:00,1,0,20,48,20,98,1397,1
2021/4/29 1:00,1,0,20,48,19,98,1412,1
2021/4/29 2:00,1,0,20,48,19,98,1412,1
2021/4/29 3:00,1,0,20,48,19,98,1405,1
2021/4/29 4:00,1,0,20,48,19,98,1369,1
2021/4/29 5:00,1,0,20,48,19,98,1363,1
2021/4/29 6:00,1,1411,20,48,19,98,1361,1
2021/4/29 7:00,1,9302,20,48,22,96,1012,1
2021/4/29 8:00,1,17964,20,48,29,93,594,1
2021/4/29 9:00,1,22644,21,49,33,90,459,1
2021/4/29 10:00,1,22459,22,50,32,84,558,1
2021/4/29 11:00,1,24200,23,50,30,84,583,1
2021/4/29 12:00,1,27527,23,51,32,82,574,1
2021/4/29 13:00,1,26642,24,52,33,81,564,1
2021/4/29 14:00,1,22725,24,53,32,75,570,1
2021/4/29 15:00,1,11289,24,54,29,78,587,1
2021/4/29 16:00,1,7278,24,53,27,81,615,1
2021/4/29 17:00,1,1630,23,53,25,89,686,1
2021/4/29 18:00,1,0,23,53,24,89,800,1
2021/4/29 19:00,1,0,23,52,23,92,893,1
2021/4/29 20:00,1,0,23,52,23,96,1031,1
2021/4/29 21:00,1,0,22,51,23,97,1168,1
2021/4/29 22:00,1,0,22,51,22,98,1263,1
2021/4/29 23:00,1,0,22,51,22,98,1325,1
2021/4/30 0:00,1,0,22,51,21,98,1374,1
2021/4/30 1:00,1,0,22,50,21,98,1399,1
2021/4/30 2:00,1,0,22,50,21,98,1425,1
2021/4/30 3:00,1,0,21,50,21,98,1448,1
2021/4/30 4:00,1,0,21,50,20,98,1424,1
2021/4/30 5:00,1,0,21,49,20,99,1403,1
2021/4/30 6:00,1,356,21,49,20,98,1373,1
2021/4/30 7:00,1,8670,21,49,23,95,1155,1
2021/4/30 8:00,1,16364,21,49,29,92,707,1
2021/4/30 9:00,1,24300,22,49,28,80,603,1
2021/4/30 10:00,1,21411,22,49,29,79,593,1
